ms_code,ms_name,PCA1,PCA2,year,cluster,gdp_pp,gdp_tot,pop
LBR,LIBERIA,-0.5979127688549619,-0.5202694879772707,1958,0,0.071978973564154,0.13131313131313133,0.32323232323232326
LBY,LIBYAN ARAB JAMAHIRIYA,0.41062341747614367,0.5583539371287701,1958,3,0.4747474747474748,0.4545454545454546,0.4040404040404041
LKA,SRI LANKA,0.3836993160773482,0.5771845744897655,1958,3,0.36498605023724273,0.5555555555555556,0.6464646464646465
LUX,LUXEMBOURG,-0.885665407405136,0.3075010561517596,1958,0,0.98989898989899,0.5712727519843749,0.12121212121212122
MAR,MOROCCO,0.879628937833,1.454949520745207,1958,2,0.3535353535353536,0.6401392685412184,0.7575757575757577
MEX,MEXICO,-0.6217904220859191,-0.6463519796828855,1958,0,0.6565656565656566,0.9292929292929294,0.9400934391278268
MMR,MYANMAR,0.26383080283122573,-0.21921020738910196,1958,3,0.14141414141414144,0.5050505050505051,0.8383838383838385
MYS,MALAYSIA,0.8242476191559833,1.7170227754508451,1958,2,0.6097170595008344,0.7720140104386081,0.7373737373737375
NIC,NICARAGUA,-0.7778424397737808,-0.3095349978561942,1958,0,0.29292929292929293,0.27272727272727276,0.38383838383838387
NLD,NETHERLANDS,-0.8038897468852274,0.20469566083345803,1958,0,0.9292929292929294,0.8989898989898991,0.5839886559839527
NOR,NORWAY,-0.47874262941393025,-0.4274251044408227,1958,0,0.9718702471753256,0.8181818181818182,0.33333333333333337
NPL,NEPAL,0.3237501079524821,0.4731338457871144,1958,3,0.165903140103979,0.4337047377879618,0.696969696969697
NZL,NEW ZEALAND,-0.7936702526606157,0.07559605775494897,1958,0,0.8686868686868687,0.696969696969697,0.30763098542243916
PAK,PAKISTAN,-0.7512616537306885,-0.596894399711918,1958,0,0.16161616161616163,0.7304038580279077,0.9696969696969697
PAN,PANAMA,-0.6398044546501236,-0.5387940565775238,1958,0,0.70883871908059,0.5532582449119411,0.27272727272727276
PER,PERU,-0.6907717449300427,-0.35866716812769195,1958,0,0.5555555555555556,0.7070707070707072,0.7277082215597619
PHL,PHILIPPINES,-0.71809683242904,-0.5627913759908432,1958,0,0.36363636363636365,0.797979797979798,0.9195516241915367
POL,POLAND,1.5038432214967667,-1.4209250077669477,1958,1,0.7373737373737375,0.8787878787878789,0.7474747474747475
PRT,PORTUGAL,-0.335216704007864,0.9372481538145837,1958,3,0.7838455251479135,0.7148505245399887,0.48484848484848486
PRY,PARAGUAY,-0.6840274601760985,-0.51857570536115,1958,0,0.48484848484848486,0.4467150973448469,0.393939393939394
ROU,ROMANIA,1.5549086414301243,-0.9287376158293679,1958,1,0.7070707070707072,0.7411420695608527,0.6134315693740505
SAU,SAUDI ARABIA,0.530382820160397,0.214348183081298,1958,3,0.797979797979798,0.888888888888889,0.7171717171717172
SDN,SUDAN,0.9708440351158304,1.1011076279999767,1958,2,0.2450797186303253,0.6161616161616162,0.8227635710353418
SLV,EL SALVADOR,-0.6348689235590093,-0.4608426166971366,1958,0,0.43434343434343436,0.4141414141414142,0.37373737373737376
SUN,USSR,1.5476757689476612,-1.4394154060624982,1958,1,,,
SWE,SWEDEN,-0.4877880197294973,-0.39103184307784594,1958,0,0.9191919191919192,0.8585858585858587,0.48040448114582596
SYR,SYRIAN ARAB REPUBLIC,0.7293874142173996,0.3633010249375237,1958,3,0.12719692625169896,0.36363636363636365,0.6565656565656566
THA,THAILAND,-0.7825956220212357,-0.6439023619503255,1958,0,0.5252525252525253,0.8484848484848485,0.8810559953182191
TUN,TUNISIA,0.49242752368309606,1.2353868728782635,1958,2,0.37373737373737376,0.4747474747474748,0.5353535353535354
TUR,TURKEY,-0.7450517807438302,-0.24196655608318582,1958,0,0.6464646464646465,0.8947868849222185,0.8917088014780146
UKR,UKRAINE,1.5710626860835528,-1.3898078604281063,1958,1,0.42424242424242425,0.6565656565656566,0.7676767676767677
URY,URUGUAY,-0.6461913937766599,-0.6070630974983628,1958,0,0.7575757575757577,0.5287622815248523,0.25252525252525254
USA,UNITED STATES,-0.876552853372934,-0.3584617390394855,1958,0,0.965323845237695,1.0,0.9797979797979799
VEN,VENEZUELA,-0.7122807838575196,-0.4949882444822429,1958,0,0.6771958026986279,0.8080808080808082,0.686868686868687
YEM,YEMEN,0.5492125644557371,0.11160234577502397,1958,3,0.017865269604989617,0.3384695759799278,0.774758218889851
YUG,YUGOSLAVIA,0.6283089591451858,-0.45649861487333165,1958,3,,,
ZAF,SOUTH AFRICA,0.3204040979164947,1.531383875523756,1958,2,0.46940425949847225,0.7575757575757577,0.8585858585858587
AFG,AFGHANISTAN,0.7066471366317342,0.906956120615635,1959,0,0.010101010101010102,0.26373547486727605,0.787878787878788
ALB,ALBANIA,1.5708424456916628,-1.1210912112211595,1959,3,0.5656565656565657,0.3535353535353536,0.23232323232323235
ARG,ARGENTINA,-0.696168588635291,-0.5773081417518543,1959,2,0.6666666666666667,0.8687662746567771,0.797979797979798
AUS,AUSTRALIA,-0.8885739100099785,-0.33348551048134467,1959,2,0.9393939393939394,0.9212121405832422,0.6767676767676768
AUT,AUSTRIA,-0.5127544565876831,-0.06799868602216204,1959,2,0.919768337871514,0.8282828282828284,0.42424242424242425
BEL,BELGIUM,-0.9048625682826552,-0.020290106739799963,1959,2,0.9090909090909092,0.8686868686868687,0.5279440265329193
BGR,BULGARIA,1.5708424456916639,-1.1210912112211606,1959,3,0.6766857603578736,0.5858585858585859,0.3764291736699707
BLR,BELARUS,1.5867588028233388,-1.257707637947188,1959,3,0.5454545454545455,0.5151515151515152,0.43434343434343436
BOL,BOLIVIA,-0.37091883120360714,-0.20075138316004754,1959,2,0.3434343434343435,0.45494537479854175,0.5356501715748979
BRA,BRAZIL,-0.7601587497748075,-0.6503938471625963,1959,2,0.5926450743543141,0.9494949494949496,0.9595959595959597
CAN,CANADA,-0.8684175952331736,-0.4485201192470809,1959,2,0.8989898989898991,0.9393939393939394,0.7777777777777778
CHL,CHILE,-0.577831161347571,-0.6113227979901816,1959,2,0.696969696969697,0.7272727272727273,0.6262626262626263
CHN,CHINA,-0.7209782675982387,-0.4740550110047734,1959,2,0.636363636363603,0.98989898989899,0.98989898989899
COL,COLOMBIA,-0.7366550349275263,-0.6442495437321741,1959,2,0.5151515151515152,0.7474747474747475,0.8308215905882168
CRI,COSTA RICA,-0.5535110259930542,-0.2651955032319446,1959,2,0.686868686868687,0.5757575757575758,0.2984380801970379
CSK,CZECHOSLOVAKIA,1.5971288328997328,-1.2961180688692489,1959,3,,,
CUB,CUBA,-0.5640264078108647,-0.2649984354326483,1959,2,0.583932522784131,0.6041273477587553,0.5004690310730107
DNK,DENMARK,-0.44650865474588625,-0.36540744038319045,1959,2,0.9418707557339205,0.787878787878788,0.35465133659955655
DOM,DOMINICAN REPUBLIC,-0.8195067596688658,-0.38706515096594535,1959,2,0.5987034312599789,0.6281296639896008,0.5050505050505051
ECU,ECUADOR,-0.516824042918777,-0.5024170998812283,1959,2,0.494949494949495,0.6262626262626263,0.5858585858585859
EGY,EGYPT,0.8496649293777618,0.9489162498324863,1959,0,0.3211742359941483,0.7676767676767677,0.9191919191919192
ESP,SPAIN,-0.7932300462965627,-0.1126961653172474,1959,2,0.8181818181818182,0.9164509193147022,0.8169307696230135
ETH,ETHIOPIA,-0.03600600406655043,0.07716385219542214,1959,0,0.15151515151515152,0.6464646464646465,0.9393939393939394
FIN,FINLAND,0.0605929548096847,0.9419800032012583,1959,0,0.888888888888889,0.7171717171717172,0.33589209357526684
FRA,FRANCE,-0.807488074436811,0.07043051601011593,1959,2,0.8585858585858587,0.9595959595959597,0.8686868686868687
GBR,UNITED KINGDOM,-0.896310756806406,-0.2128278416508428,1959,2,0.8787878787878789,0.9696969696969697,0.8787878787878789
GHA,GHANA,0.9159869816855253,1.7300335687309445,1959,1,0.25252525252525254,0.5252525252525253,0.7272727272727273
GIN,GUINEA,0.9955148837962954,2.036678059749267,1959,1,0.18181818181818182,0.3434343434343435,0.5656565656565657
GRC,GREECE,-0.5198012215459775,-0.42502540304060704,1959,2,0.7676767676767677,0.6767676767676768,0.4646464646464647
GTM,GUATEMALA,-0.4496413467270577,-0.39812491681335,1959,2,0.4545454545454546,0.595959595959596,0.5976583607080117
HND,HONDURAS,-0.73980815325906,-0.5122187854767293,1959,2,0.31313131313131315,0.4173392615968784,0.494949494949495
HTI,HAITI,-0.561914583890199,-0.4171937076732931,1959,2,0.2019592009155964,0.30303030303030304,0.5252525252525253
HUN,HUNGARY,1.5543197427939397,-0.5224804114591565,1959,3,0.7474747474747475,0.6666666666666667,0.4444444444444445
IDN,INDONESIA,0.45973364389705995,0.7672315803869972,1959,0,0.4141414141414142,0.9090909090909092,0.97358962209337
IND,INDIA,0.4927854695536057,0.6947416190085983,1959,0,0.27272727272727276,0.9719865976796929,1.0
IRL,IRELAND,-0.40759871284268295,-0.25226629930618677,1959,2,0.9812978891024831,0.853741770546262,0.31313131313131315
IRN,IRAN (ISLAMIC REPUBLIC OF),-0.4959898079568378,-0.3781749180874381,1959,2,0.4040404040404041,0.7777777777777778,0.8989898989898991
IRQ,IRAQ,0.24535167176533307,0.2694122706500569,1959,0,0.4444444444444445,0.686868686868687,0.7968312089165054
ISL,ICELAND,-0.5970312733730393,-0.3311336640898687,1959,2,0.9494949494949496,0.39552433385644775,0.08080808080808081
ISR,ISRAEL,-0.4314025308169065,0.07136623523713347,1959,2,0.8880623783374878,0.8362385274346469,0.44740071046472935
ITA,ITALY,-0.7912802289653572,-0.2513890100113972,1959,2,0.8448261861852605,0.9509589223048541,0.8531732864743042
JOR,JORDAN,0.2476202659715918,0.739206311202154,1959,0,0.393939393939394,0.4863508625861201,0.5151515151515152
JPN,JAPAN,0.11066292323305173,1.0779342948713277,1959,0,0.8282828282828284,0.9797979797979799,0.9292929292929294
KHM,CAMBODIA,0.11828215504050452,0.7039610148163867,1959,0,0.26262626262626265,0.4444444444444445,0.5757575757575758
LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,-0.4261956637102259,0.3269939448639661,1959,2,0.22937947803375278,0.24294489636400782,0.4071833463574231
LBN,LEBANON,0.09691975194872221,0.660921285119661,1959,0,0.33917328207583936,0.33333333333333337,0.3434343434343435
LBR,LIBERIA,-0.4450720917166598,-0.5227716249793363,1959,2,0.071978973564154,0.13131313131313133,0.32323232323232326
LBY,LIBYAN ARAB JAMAHIRIYA,0.34453963619518874,0.7231737005507396,1959,0,0.4747474747474748,0.4545454545454546,0.4040404040404041
LKA,SRI LANKA,0.19129007550971536,0.5817015562569227,1959,0,0.36498605023724273,0.5555555555555556,0.6464646464646465
LUX,LUXEMBOURG,-0.9716816267424039,-0.08050609290575857,1959,2,0.98989898989899,0.5712727519843749,0.12121212121212122
MAR,MOROCCO,0.7609353412309253,1.5001746000941922,1959,1,0.3535353535353536,0.6401392685412184,0.7575757575757577
MEX,MEXICO,-0.46165687581112863,-0.5339604766218232,1959,2,0.6565656565656566,0.9292929292929294,0.9400934391278268
MMR,MYANMAR,0.28529400718968,0.35868833136588785,1959,0,0.14141414141414144,0.5050505050505051,0.8383838383838385
MYS,MALAYSIA,0.3636942775567455,1.4916799515408725,1959,1,0.6097170595008344,0.7720140104386081,0.7373737373737375
NIC,NICARAGUA,-0.7337996183201084,-0.3925895674054773,1959,2,0.29292929292929293,0.27272727272727276,0.38383838383838387
NLD,NETHERLANDS,-0.8780531201330055,-0.12025810561563995,1959,2,0.9292929292929294,0.8989898989898991,0.5839886559839527
NOR,NORWAY,-0.42157497933439475,-0.37465699517951734,1959,2,0.9718702471753256,0.8181818181818182,0.33333333333333337
NPL,NEPAL,0.24855099456362992,0.5362429705860646,1959,0,0.165903140103979,0.4337047377879618,0.696969696969697
NZL,NEW ZEALAND,-0.7852264342284642,-0.3525222860977783,1959,2,0.8686868686868687,0.696969696969697,0.30763098542243916
PAK,PAKISTAN,-0.6073461157583224,-0.5620126010958122,1959,2,0.16161616161616163,0.7304038580279077,0.9696969696969697
PAN,PANAMA,-0.5277595422436913,-0.5170507713751312,1959,2,0.70883871908059,0.5532582449119411,0.27272727272727276
PER,PERU,-0.6389016773494738,-0.4637729308789142,1959,2,0.5555555555555556,0.7070707070707072,0.7277082215597619
PHL,PHILIPPINES,-0.5954381147869342,-0.47713929160008206,1959,2,0.36363636363636365,0.797979797979798,0.9195516241915367
POL,POLAND,1.5615004878635677,-1.2662332092069075,1959,3,0.7373737373737375,0.8787878787878789,0.7474747474747475
PRT,PORTUGAL,-0.7112444655017697,0.33787015693329114,1959,2,0.7838455251479135,0.7148505245399887,0.48484848484848486
PRY,PARAGUAY,-0.6166350766973723,-0.5899577096344509,1959,2,0.48484848484848486,0.4467150973448469,0.393939393939394
ROU,ROMANIA,1.5872446557271793,-1.20375322213982,1959,3,0.7070707070707072,0.7411420695608527,0.6134315693740505
SAU,SAUDI ARABIA,0.6791389212795773,1.0161756800787023,1959,0,0.797979797979798,0.888888888888889,0.7171717171717172
SDN,SUDAN,0.7563904313922937,1.2015869467493583,1959,0,0.2450797186303253,0.6161616161616162,0.8227635710353418
SLV,EL SALVADOR,-0.5609601295989955,-0.5785398499877238,1959,2,0.43434343434343436,0.4141414141414142,0.37373737373737376
SUN,USSR,1.5971288328997328,-1.2961180688692489,1959,3,,,
SWE,SWEDEN,-0.4566446648515348,-0.32298136022993995,1959,2,0.9191919191919192,0.8585858585858587,0.48040448114582596
SYR,SYRIAN ARAB REPUBLIC,0.7386149946578431,1.2064429928846385,1959,0,0.12719692625169896,0.36363636363636365,0.6565656565656566
THA,THAILAND,-0.6984024516203527,-0.6559633245142915,1959,2,0.5252525252525253,0.8484848484848485,0.8810559953182191
TUN,TUNISIA,0.2672403388923277,1.0387821034227254,1959,0,0.37373737373737376,0.4747474747474748,0.5353535353535354
TUR,TURKEY,-0.747312440369261,-0.4941622341552869,1959,2,0.6464646464646465,0.8947868849222185,0.8917088014780146
UKR,UKRAINE,1.6132352548261444,-1.24117598081308,1959,3,0.42424242424242425,0.6565656565656566,0.7676767676767677
URY,URUGUAY,-0.5852831761635953,-0.5568553818657314,1959,2,0.7575757575757577,0.5287622815248523,0.25252525252525254
USA,UNITED STATES,-0.8409541440156248,-0.5413228058740954,1959,2,0.965323845237695,1.0,0.9797979797979799
VEN,VENEZUELA,-0.5842737752119669,-0.5507375323093754,1959,2,0.6771958026986279,0.8080808080808082,0.686868686868687
YEM,YEMEN,0.735074509359163,0.9640910596453155,1959,0,0.017865269604989617,0.3384695759799278,0.774758218889851
YUG,YUGOSLAVIA,0.802429158150671,0.18485569691108164,1959,0,,,
ZAF,SOUTH AFRICA,-0.08698914283688011,1.4960734547913235,1959,1,0.46940425949847225,0.7575757575757577,0.8585858585858587
AFG,AFGHANISTAN,0.12073390919464576,0.5686702903598222,1960,1,0.010101010101010102,0.26373547486727605,0.787878787878788
ALB,ALBANIA,0.06380642236279482,1.7850807078831255,1960,2,0.5656565656565657,0.3535353535353536,0.23232323232323235
ARG,ARGENTINA,-0.8531576363157094,-0.3251040993878872,1960,0,0.6666666666666667,0.8687662746567771,0.797979797979798
AUS,AUSTRALIA,-0.693782390929397,-0.8931513718120143,1960,0,0.9393939393939394,0.9212121405832422,0.6767676767676768
AUT,AUSTRIA,-0.6862517031783449,-0.3988910043901758,1960,0,0.919768337871514,0.8282828282828284,0.42424242424242425
BEL,BELGIUM,-0.5656490859464558,-1.0288375834773378,1960,0,0.9090909090909092,0.8686868686868687,0.5279440265329193
BEN,BENIN,1.4111993387859278,-0.516653770773492,1960,3,0.17171717171717174,0.29292929292929293,0.5590621075823861
BFA,BURKINA FASO,1.4163222932184467,-0.6767707856607116,1960,3,0.08798497634249738,0.31312058901772394,0.6528767477007199
BGR,BULGARIA,0.0638064223627963,1.7850807078831248,1960,2,0.6766857603578736,0.5858585858585859,0.3764291736699707
BLR,BELARUS,0.08538001366722145,1.763040418799717,1960,2,0.5454545454545455,0.5151515151515152,0.43434343434343436
BOL,BOLIVIA,-0.5895342165605385,-0.08085875784674051,1960,0,0.3434343434343435,0.45494537479854175,0.5356501715748979
BRA,BRAZIL,-0.8856662694935804,-0.4417470308629687,1960,0,0.5926450743543141,0.9494949494949496,0.9595959595959597
CAF,CENTRAL AFRICAN REPUBLIC,1.4160216478646073,-0.43815988688562685,1960,3,0.020202020202020204,0.09454602192176143,0.30303030303030304
CAN,CANADA,-0.7468159913996358,-0.6271336970366241,1960,0,0.8989898989898991,0.9393939393939394,0.7777777777777778
CHL,CHILE,-0.8084177183865937,-0.2777777433363153,1960,0,0.696969696969697,0.7272727272727273,0.6262626262626263
CHN,CHINA,-0.6658082923352435,-0.6281455160913458,1960,0,0.636363636363603,0.98989898989899,0.98989898989899
CIV,IVORY COAST,1.4216688274215468,-0.48575638690799305,1960,3,0.2828282828282829,0.5353535353535354,0.7068669938108659
CMR,CAMEROON,1.426351834353193,-0.6486045430957804,1960,3,0.21212121212121213,0.48484848484848486,0.6873892828526339
COD,ZAIRE,1.4071076391451696,-0.6710575663103322,1960,3,0.05050505050505051,0.5044335564120854,0.9090909090909092
COG,CONGO,1.416102279675666,-0.6014839402413988,1960,3,0.2721704830563351,0.23232323232323235,0.36363636363636365
COL,COLOMBIA,-0.8933896814787203,-0.44055275109833136,1960,0,0.5151515151515152,0.7474747474747475,0.8308215905882168
CRI,COSTA RICA,-0.6961981525824572,-0.3166103073180561,1960,0,0.686868686868687,0.5757575757575758,0.2984380801970379
CSK,CZECHOSLOVAKIA,0.0638064223627963,1.785080707883125,1960,2,,,
CUB,CUBA,-0.5914288336609803,-0.15291224008046753,1960,0,0.583932522784131,0.6041273477587553,0.5004690310730107
CYP,CYPRUS,1.4125950784950931,-0.4541487718190625,1960,3,0.8383838383838385,0.4040404040404041,0.16161616161616163
DNK,DENMARK,-0.7773349459352132,-0.12464846884334693,1960,0,0.9418707557339205,0.787878787878788,0.35465133659955655
DOM,DOMINICAN REPUBLIC,-0.6623264739519351,-0.7072212454998847,1960,0,0.5987034312599789,0.6281296639896008,0.5050505050505051
ECU,ECUADOR,-0.8181578273161249,-0.16809216670108437,1960,0,0.494949494949495,0.6262626262626263,0.5858585858585859
EGY,EGYPT,0.22429145906035966,0.7238010255446202,1960,1,0.3211742359941483,0.7676767676767677,0.9191919191919192
ESP,SPAIN,-0.6168194273432939,-0.8943758103297393,1960,0,0.8181818181818182,0.9164509193147022,0.8169307696230135
ETH,ETHIOPIA,-0.3890405483322661,0.16730415959439757,1960,1,0.15151515151515152,0.6464646464646465,0.9393939393939394
FIN,FINLAND,-0.07163363955365037,-0.1390501468778446,1960,0,0.888888888888889,0.7171717171717172,0.33589209357526684
FRA,FRANCE,-0.45703165418532204,-0.994415267164844,1960,0,0.8585858585858587,0.9595959595959597,0.8686868686868687
GAB,GABON,1.4190968096953958,-0.5346746700562823,1960,3,0.5353535353535354,0.28277876008366254,0.21212121212121213
GBR,UNITED KINGDOM,-0.6004038742866582,-0.9510470789383652,1960,0,0.8787878787878789,0.9696969696969697,0.8787878787878789
GHA,GHANA,0.7858228060462729,0.28488422887138276,1960,1,0.25252525252525254,0.5252525252525253,0.7272727272727273
GIN,GUINEA,1.2584139993302441,-0.03497422171164772,1960,3,0.18181818181818182,0.3434343434343435,0.5656565656565657
GRC,GREECE,-0.7390467825857964,-0.33748251767085635,1960,0,0.7676767676767677,0.6767676767676768,0.4646464646464647
GTM,GUATEMALA,-0.6821562393456546,-0.24145896237148123,1960,0,0.4545454545454546,0.595959595959596,0.5976583607080117
HND,HONDURAS,-0.7342012430097876,-0.5016725357022357,1960,0,0.31313131313131315,0.4173392615968784,0.494949494949495
HTI,HAITI,-0.6931560265363345,-0.2854799334743898,1960,0,0.2019592009155964,0.30303030303030304,0.5252525252525253
HUN,HUNGARY,0.37363723916765923,1.6532022069081853,1960,2,0.7474747474747475,0.6666666666666667,0.4444444444444445
IDN,INDONESIA,-0.09870018084100006,0.49137027572667774,1960,1,0.4141414141414142,0.9090909090909092,0.97358962209337
IND,INDIA,-0.1557005795074679,0.5257785258798883,1960,1,0.27272727272727276,0.9719865976796929,1.0
IRL,IRELAND,-0.8129615281627948,-0.09156348016086177,1960,0,0.9812978891024831,0.853741770546262,0.31313131313131315
IRN,IRAN (ISLAMIC REPUBLIC OF),-0.6702543505791175,-0.11850287375883962,1960,0,0.4040404040404041,0.7777777777777778,0.8989898989898991
IRQ,IRAQ,-0.26136585618768393,0.4692361627119088,1960,1,0.4444444444444445,0.686868686868687,0.7968312089165054
ISL,ICELAND,-0.741167550554298,-0.3316159753875746,1960,0,0.9494949494949496,0.39552433385644775,0.08080808080808081
ISR,ISRAEL,-0.44449792828698487,-0.40823875485077266,1960,0,0.8880623783374878,0.8362385274346469,0.44740071046472935
ITA,ITALY,-0.7646026756343876,-0.6823211038356077,1960,0,0.8448261861852605,0.9509589223048541,0.8531732864743042
JOR,JORDAN,-0.16496247305692682,0.13708209111631584,1960,1,0.393939393939394,0.4863508625861201,0.5151515151515152
JPN,JAPAN,-0.14078492474921078,-0.32675473139911965,1960,0,0.8282828282828284,0.9797979797979799,0.9292929292929294
KHM,CAMBODIA,-0.19986530689018198,0.11431696661346043,1960,1,0.26262626262626265,0.4444444444444445,0.5757575757575758
LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,-0.4153463458247428,-0.36581011106119943,1960,0,0.22937947803375278,0.24294489636400782,0.4071833463574231
LBN,LEBANON,-0.07053497749195574,0.08171483072915316,1960,1,0.33917328207583936,0.33333333333333337,0.3434343434343435
LBR,LIBERIA,-0.7616039830408371,-0.06007610158841459,1960,0,0.071978973564154,0.13131313131313133,0.32323232323232326
LBY,LIBYAN ARAB JAMAHIRIYA,-0.06407947433510475,0.2877415437688918,1960,1,0.4747474747474748,0.4545454545454546,0.4040404040404041
LKA,SRI LANKA,-0.3785541871854362,0.36825354060587406,1960,1,0.36498605023724273,0.5555555555555556,0.6464646464646465
LUX,LUXEMBOURG,-0.5306612955504194,-0.9691240042270736,1960,0,0.98989898989899,0.5712727519843749,0.12121212121212122
MAR,MOROCCO,0.6595784827264394,0.32112138872619467,1960,1,0.3535353535353536,0.6401392685412184,0.7575757575757577
MDG,MADAGASCAR,1.4261259413616107,-0.5024943350276712,1960,3,0.030303030303030304,0.24242424242424243,0.7070707070707072
MEX,MEXICO,-0.7724247202724371,-0.11331123204198945,1960,0,0.6565656565656566,0.9292929292929294,0.9400934391278268
MLI,MALI,1.408261850618832,-0.5232244940070748,1960,3,0.08080808080808081,0.3185370381897339,0.6572527906810338
MMR,MYANMAR,-0.33818138977973844,0.4515991558437464,1960,1,0.14141414141414144,0.5050505050505051,0.8383838383838385
MYS,MALAYSIA,0.404103019198446,-0.22551189806420954,1960,1,0.6097170595008344,0.7720140104386081,0.7373737373737375
NER,NIGER,1.4098918110207923,-0.48700613974215223,1960,3,0.05343924859951228,0.25252525252525254,0.6666666666666667
NGA,NIGERIA,1.4186040941453792,-0.4336157807593969,1960,3,0.19191919191919193,0.7476816891784012,0.9642465585721298
NIC,NICARAGUA,-0.6282650329979819,-0.6139334274693159,1960,0,0.29292929292929293,0.27272727272727276,0.38383838383838387
NLD,NETHERLANDS,-0.5870347243124278,-0.8722688097059871,1960,0,0.9292929292929294,0.8989898989898991,0.5839886559839527
NOR,NORWAY,-0.7976174475318856,-0.08636723115164123,1960,0,0.9718702471753256,0.8181818181818182,0.33333333333333337
NPL,NEPAL,-0.24119393360666003,0.3027439100770415,1960,1,0.165903140103979,0.4337047377879618,0.696969696969697
NZL,NEW ZEALAND,-0.7587706494379439,-0.6262994485467516,1960,0,0.8686868686868687,0.696969696969697,0.30763098542243916
PAK,PAKISTAN,-0.8117295662861865,-0.18499327072949123,1960,0,0.16161616161616163,0.7304038580279077,0.9696969696969697
PAN,PANAMA,-0.8106297310558395,-0.20170069247897482,1960,0,0.70883871908059,0.5532582449119411,0.27272727272727276
PER,PERU,-0.7535043999142209,-0.4087935226779036,1960,0,0.5555555555555556,0.7070707070707072,0.7277082215597619
PHL,PHILIPPINES,-0.7634491528353696,-0.21911249096573784,1960,0,0.36363636363636365,0.797979797979798,0.9195516241915367
POL,POLAND,0.040507459505814164,1.7561509330942984,1960,2,0.7373737373737375,0.8787878787878789,0.7474747474747475
PRT,PORTUGAL,-0.35961492688361796,-0.9479037903250341,1960,0,0.7838455251479135,0.7148505245399887,0.48484848484848486
PRY,PARAGUAY,-0.8150688114325676,-0.3075039039191942,1960,0,0.48484848484848486,0.4467150973448469,0.393939393939394
ROU,ROMANIA,0.045527688933198654,1.7994994466380159,1960,2,0.7070707070707072,0.7411420695608527,0.6134315693740505
SAU,SAUDI ARABIA,0.22069667644732702,0.4550742145725984,1960,1,0.797979797979798,0.888888888888889,0.7171717171717172
SDN,SUDAN,0.2861112438166519,0.4722049909351108,1960,1,0.2450797186303253,0.6161616161616162,0.8227635710353418
SEN,SENEGAL,1.3903255235014622,-0.4872012671999367,1960,3,0.20202020202020204,0.393939393939394,0.595959595959596
SLV,EL SALVADOR,-0.7535240183092583,-0.348920449081192,1960,0,0.43434343434343436,0.4141414141414142,0.37373737373737376
SOM,SOMALIA,1.4160216478646073,-0.43815988688562685,1960,3,0.039891055563876614,0.18181818181818182,0.6060606060606061
SUN,USSR,0.0638064223627963,1.785080707883125,1960,2,,,
SWE,SWEDEN,-0.7247718055317414,-0.13226631230094762,1960,0,0.9191919191919192,0.8585858585858587,0.48040448114582596
SYR,SYRIAN ARAB REPUBLIC,0.6954699014357724,-0.15899468247752124,1960,1,0.12719692625169896,0.36363636363636365,0.6565656565656566
TCD,CHAD,1.4216688274215468,-0.48575638690799305,1960,3,0.06060606060606061,0.20202020202020204,0.6161616161616162
TGO,TOGO,1.417007975318288,-0.40422492663328546,1960,3,0.11111111111111112,0.1685567257320707,0.4374194385091053
THA,THAILAND,-0.876961158633074,-0.3012535474452904,1960,0,0.5252525252525253,0.8484848484848485,0.8810559953182191
TUN,TUNISIA,-0.01551333754130032,0.06892591440680056,1960,1,0.37373737373737376,0.4747474747474748,0.5353535353535354
TUR,TURKEY,-0.7223764039972607,-0.5559454232589887,1960,0,0.6464646464646465,0.8947868849222185,0.8917088014780146
UKR,UKRAINE,0.11241485247876556,1.7818291419532375,1960,2,0.42424242424242425,0.6565656565656566,0.7676767676767677
URY,URUGUAY,-0.8460226407674527,-0.21747269577640033,1960,0,0.7575757575757577,0.5287622815248523,0.25252525252525254
USA,UNITED STATES,-0.8255491510095068,-0.7145005233454186,1960,0,0.965323845237695,1.0,0.9797979797979799
VEN,VENEZUELA,-0.8215176114701941,-0.14296101539200465,1960,0,0.6771958026986279,0.8080808080808082,0.686868686868687
YEM,YEMEN,0.1784284313588794,0.6096949982047128,1960,1,0.017865269604989617,0.3384695759799278,0.774758218889851
YUG,YUGOSLAVIA,-0.13585798621751388,0.9069738207772621,1960,1,,,
ZAF,SOUTH AFRICA,0.6728584330845129,-0.9627112373515544,1960,1,0.46940425949847225,0.7575757575757577,0.8585858585858587
AFG,AFGHANISTAN,0.33557178698042966,0.6981677648253999,1961,2,0.010101010101010102,0.26373547486727605,0.787878787878788
ALB,ALBANIA,0.2626720929427285,1.7284891376332376,1961,3,0.5656565656565657,0.3535353535353536,0.23232323232323235
ARG,ARGENTINA,-0.965059389711154,-0.3383871042858007,1961,0,0.6666666666666667,0.8687662746567771,0.797979797979798
AUS,AUSTRALIA,-0.8294264381834825,-0.8725244692675447,1961,0,0.9393939393939394,0.9212121405832422,0.6767676767676768
AUT,AUSTRIA,-0.7570328213893318,-0.24847079792094187,1961,0,0.919768337871514,0.8282828282828284,0.42424242424242425
BEL,BELGIUM,-0.5884874282518155,-0.9717931422030915,1961,0,0.9090909090909092,0.8686868686868687,0.5279440265329193
